bottom_themes,cross_sectional_spearman,d1_role,evidence_lane,horizon,long_short_spread,negative_leg_count,negative_leg_return,portfolio,positive_leg_count,positive_leg_return,signal_date,theme_count,top_themes
uranium_nuclear|cloud_computing|commercial_space,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.011716497564184653,3,-0.021416903615720278,top_half_bottom_half,1,0.03313340117990493,2022-11-18,6,semiconductors
uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.004442258221675099,1,0.004442258221675099,top1_bottom1,0,0.0,2022-11-18,6,
uranium_nuclear|cloud_computing,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0036115417860274612,2,-0.0005197181663652573,top2_bottom2,1,-0.003091823619662204,2022-11-18,6,semiconductors
uranium_nuclear|cloud_computing|commercial_space,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.003458250838867749,3,0.006550074458529953,top_half_bottom_half,1,-0.003091823619662204,2022-11-18,6,semiconductors
uranium_nuclear,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.021484401557245958,1,-0.021484401557245958,top1_bottom1,0,0.0,2022-11-21,6,
uranium_nuclear|cloud_computing,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.02518293114729342,2,-0.02518293114729342,top2_bottom2,0,0.0,2022-11-21,6,
uranium_nuclear|cloud_computing|commercial_space,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.02091403315030253,3,-0.02091403315030253,top_half_bottom_half,0,0.0,2022-11-21,6,
uranium_nuclear,-0.7142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0019530766148807555,1,0.0019530766148807555,top1_bottom1,0,0.0,2022-11-21,6,
uranium_nuclear|cloud_computing,-0.7142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0005259683752849575,2,-0.0005259683752849575,top2_bottom2,0,0.0,2022-11-21,6,
uranium_nuclear|cloud_computing|commercial_space,-0.7142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.00393978707426242,3,0.00393978707426242,top_half_bottom_half,0,0.0,2022-11-21,6,
,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-11-22,6,
uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.020398255132657583,1,0.020398255132657583,top2_bottom2,0,0.0,2022-11-22,6,
uranium_nuclear|commercial_space,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.007890601237863226,2,0.018606648934624048,top_half_bottom_half,1,-0.026497250172487274,2022-11-22,6,semiconductors
,-0.49280538030458115,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-11-22,6,
uranium_nuclear,-0.49280538030458115,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.04371052024577837,1,-0.04371052024577837,top2_bottom2,0,0.0,2022-11-22,6,
uranium_nuclear|commercial_space,-0.49280538030458115,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-7.949386225380994e-05,2,-0.026306306396092993,top_half_bottom_half,1,0.026226812533839183,2022-11-22,6,semiconductors
,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.03238262588244334,0,0.0,top1_bottom1,1,-0.03238262588244334,2022-11-23,6,semiconductors
commercial_space,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.012235213610871765,1,0.020147412271571574,top2_bottom2,1,-0.03238262588244334,2022-11-23,6,semiconductors
commercial_space|uranium_nuclear,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.00897559912898177,2,0.02340702675346157,top_half_bottom_half,1,-0.03238262588244334,2022-11-23,6,semiconductors
,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.01953741847187329,0,0.0,top1_bottom1,1,0.01953741847187329,2022-11-23,6,semiconductors
commercial_space,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.011675018255026037,1,-0.007862400216847254,top2_bottom2,1,0.01953741847187329,2022-11-23,6,semiconductors
commercial_space|uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.017034777076363528,2,-0.0025026413955097637,top_half_bottom_half,1,0.01953741847187329,2022-11-23,6,semiconductors
solar_energy,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.03423653341346067,1,-0.03423653341346067,top1_bottom1,0,0.0,2022-11-25,6,
solar_energy|cloud_computing,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.031785596288007034,2,-0.031785596288007034,top2_bottom2,0,0.0,2022-11-25,6,
solar_energy|cloud_computing|commercial_space,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.023493776730123022,3,-0.023493776730123022,top_half_bottom_half,0,0.0,2022-11-25,6,
solar_energy,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.03152715867243261,1,-0.03152715867243261,top1_bottom1,0,0.0,2022-11-25,6,
solar_energy|cloud_computing,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.03460985285150853,2,-0.03460985285150853,top2_bottom2,0,0.0,2022-11-25,6,
solar_energy|cloud_computing|commercial_space,-0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.02438945640581447,3,-0.02438945640581447,top_half_bottom_half,0,0.0,2022-11-25,6,
commercial_space,0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.02858574120149404,1,-0.02858574120149404,top1_bottom1,0,0.0,2022-11-28,6,
commercial_space|uranium_nuclear,0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.030310603207965525,2,-0.030310603207965525,top2_bottom2,0,0.0,2022-11-28,6,
commercial_space|uranium_nuclear,0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.030310603207965525,2,-0.030310603207965525,top_half_bottom_half,0,0.0,2022-11-28,6,
commercial_space,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.002005968260150759,1,-0.002005968260150759,top1_bottom1,0,0.0,2022-11-28,6,
commercial_space|uranium_nuclear,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.006143415634387306,2,0.006143415634387306,top2_bottom2,0,0.0,2022-11-28,6,
commercial_space|uranium_nuclear,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.006143415634387306,2,0.006143415634387306,top_half_bottom_half,0,0.0,2022-11-28,6,
solar_energy,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.034329447567982285,1,-0.034329447567982285,top1_bottom1,0,0.0,2022-11-29,6,
solar_energy|commercial_space,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.027220418481161857,2,-0.027220418481161857,top2_bottom2,0,0.0,2022-11-29,6,
solar_energy|commercial_space,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.027220418481161857,2,-0.027220418481161857,top_half_bottom_half,0,0.0,2022-11-29,6,
solar_energy,-0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.023339181781858342,1,0.023339181781858342,top1_bottom1,0,0.0,2022-11-29,6,
solar_energy|commercial_space,-0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.020421259426457672,2,0.020421259426457672,top2_bottom2,0,0.0,2022-11-29,6,
solar_energy|commercial_space,-0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.020421259426457672,2,0.020421259426457672,top_half_bottom_half,0,0.0,2022-11-29,6,
,-0.7714285714285715,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-11-30,6,
commercial_space,-0.7714285714285715,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.025841086335005148,1,0.025841086335005148,top2_bottom2,0,0.0,2022-11-30,6,
commercial_space,-0.7714285714285715,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.025841086335005148,1,0.025841086335005148,top_half_bottom_half,0,0.0,2022-11-30,6,
,-0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2022-11-30,6,
commercial_space,-0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.054119970646732574,1,0.054119970646732574,top2_bottom2,0,0.0,2022-11-30,6,
commercial_space,-0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.054119970646732574,1,0.054119970646732574,top_half_bottom_half,0,0.0,2022-11-30,6,
solar_energy,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.019221268148431836,1,0.019221268148431836,top1_bottom1,0,0.0,2022-12-01,6,
solar_energy|uranium_nuclear,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.009606566920081439,2,0.04267246954671333,top2_bottom2,1,-0.03306590262663189,2022-12-01,6,cybersecurity
solar_energy|uranium_nuclear|commercial_space,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.00979710851103325,3,0.03771215879696547,top_half_bottom_half,2,-0.02791505028593222,2022-12-01,6,semiconductors|cybersecurity
solar_energy,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.019221268148431836,1,0.019221268148431836,top1_bottom1,0,0.0,2022-12-01,6,
solar_energy|uranium_nuclear,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.015569586899797316,2,0.0340476349545939,top2_bottom2,1,-0.01847804805479658,2022-12-01,6,cybersecurity
solar_energy|uranium_nuclear|commercial_space,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.025822340221856845,3,0.03411282441340772,top_half_bottom_half,2,-0.008290484191550873,2022-12-01,6,semiconductors|cybersecurity
commercial_space,-0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.047151324314459564,1,0.047151324314459564,top1_bottom1,0,0.0,2022-12-02,6,
commercial_space|uranium_nuclear,-0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0027060267015335815,2,0.05740483291270643,top2_bottom2,1,-0.054698806211172846,2022-12-02,6,solar_energy
commercial_space|uranium_nuclear|cybersecurity,-0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.00807335327935902,3,0.05022695089189092,top_half_bottom_half,2,-0.0421535976125319,2022-12-02,6,semiconductors|solar_energy
commercial_space,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.04813366503961214,1,0.04813366503961214,top1_bottom1,0,0.0,2022-12-02,6,
commercial_space|uranium_nuclear,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0010462554110194366,2,0.053817306657019115,top2_bottom2,1,-0.05277105124599968,2022-12-02,6,solar_energy
commercial_space|uranium_nuclear|cybersecurity,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.012653260506186259,3,0.04547638500053819,top_half_bottom_half,2,-0.03282312449435193,2022-12-02,6,semiconductors|solar_energy
uranium_nuclear,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.016057406385147632,1,0.012437810709221453,top1_bottom1,1,0.0036195956759261794,2022-12-05,6,semiconductors
uranium_nuclear,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.016057406385147632,1,0.012437810709221453,top2_bottom2,1,0.0036195956759261794,2022-12-05,6,semiconductors
uranium_nuclear|cloud_computing,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.013144298765073392,2,0.009524703089147213,top_half_bottom_half,1,0.0036195956759261794,2022-12-05,6,semiconductors
uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.02623730893689935,1,0.012935334524746156,top1_bottom1,1,0.013301974412153195,2022-12-05,6,semiconductors
uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.02623730893689935,1,0.012935334524746156,top2_bottom2,1,0.013301974412153195,2022-12-05,6,semiconductors
uranium_nuclear|cloud_computing,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.010513452154817415,2,-0.0027885222573357793,top_half_bottom_half,1,0.013301974412153195,2022-12-05,6,semiconductors
uranium_nuclear,0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.01627786923704555,1,-0.009788796267453215,top1_bottom1,1,0.026066665504498765,2022-12-06,6,semiconductors
uranium_nuclear|commercial_space,0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.023994243041458696,2,-0.002072422463040069,top2_bottom2,1,0.026066665504498765,2022-12-06,6,semiconductors
uranium_nuclear|commercial_space|cloud_computing,0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.020801235306319683,3,-0.005265430198179081,top_half_bottom_half,1,0.026066665504498765,2022-12-06,6,semiconductors
uranium_nuclear,0.7142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.03907060451877564,1,-0.022668755152838393,top1_bottom1,1,0.061739359671614036,2022-12-06,6,semiconductors
uranium_nuclear|commercial_space,0.7142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.049635339021879776,2,-0.01210402064973426,top2_bottom2,1,0.061739359671614036,2022-12-06,6,semiconductors
uranium_nuclear|commercial_space|cloud_computing,0.7142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.03633353867294309,3,-0.025405820998670947,top_half_bottom_half,1,0.061739359671614036,2022-12-06,6,semiconductors
uranium_nuclear,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.005065875513131424,1,-0.005065875513131424,top1_bottom1,0,0.0,2022-12-07,6,
uranium_nuclear|solar_energy,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.005954129647443351,2,-0.005954129647443351,top2_bottom2,0,0.0,2022-12-07,6,
uranium_nuclear|solar_energy|cloud_computing,0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.015097393780350393,3,-0.016310948042385604,top_half_bottom_half,1,0.031408341822736,2022-12-07,6,semiconductors
uranium_nuclear,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.001013194427333941,1,-0.001013194427333941,top1_bottom1,0,0.0,2022-12-07,6,
uranium_nuclear|solar_energy,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.024644998609927415,2,-0.024644998609927415,top2_bottom2,0,0.0,2022-12-07,6,
uranium_nuclear|solar_energy|cloud_computing,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.002333347772967599,3,-0.032866666836468474,top_half_bottom_half,1,0.030533319063500874,2022-12-07,6,semiconductors
,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.029386499969508595,0,0.0,top1_bottom1,1,0.029386499969508595,2022-12-08,6,semiconductors
uranium_nuclear,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.029386499969508595,1,0.0,top2_bottom2,1,0.029386499969508595,2022-12-08,6,semiconductors
uranium_nuclear|commercial_space,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.023197792113633264,2,-0.002833606677390743,top_half_bottom_half,2,0.026031398791024007,2022-12-08,6,cybersecurity|semiconductors
,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.026854751009733224,0,0.0,top1_bottom1,1,-0.026854751009733224,2022-12-08,6,semiconductors
uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.002169624475650833,1,0.02468512653408239,top2_bottom2,1,-0.026854751009733224,2022-12-08,6,semiconductors
uranium_nuclear|commercial_space,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.007410576984797912,2,0.028313684770358172,top_half_bottom_half,2,-0.02090310778556026,2022-12-08,6,cybersecurity|semiconductors
uranium_nuclear,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.003555088518313765,1,-0.003555088518313765,top1_bottom1,0,0.0,2022-12-09,6,
uranium_nuclear|solar_energy,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.025385160442280896,2,-0.025385160442280896,top2_bottom2,0,0.0,2022-12-09,6,
uranium_nuclear|solar_energy|cloud_computing,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.029402641942803214,3,-0.029402641942803214,top_half_bottom_half,0,0.0,2022-12-09,6,
uranium_nuclear,-0.4857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.010157478797093611,1,0.010157478797093611,top1_bottom1,0,0.0,2022-12-09,6,
uranium_nuclear|solar_energy,-0.4857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.008686332403763375,2,0.008686332403763375,top2_bottom2,0,0.0,2022-12-09,6,
uranium_nuclear|solar_energy|cloud_computing,-0.4857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.009063213103160087,3,0.009063213103160087,top_half_bottom_half,0,0.0,2022-12-09,6,
solar_energy,-0.7714285714285715,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.01738924485254134,1,0.01738924485254134,top1_bottom1,0,0.0,2022-12-12,6,
solar_energy|commercial_space,-0.7714285714285715,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.03993577287869682,2,0.040349622033105825,top2_bottom2,1,-0.08028539491180264,2022-12-12,6,semiconductors
solar_energy|commercial_space|uranium_nuclear,-0.7714285714285715,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.027840229846376796,3,0.04170724404646642,top_half_bottom_half,2,-0.06954747389284321,2022-12-12,6,cybersecurity|semiconductors
solar_energy,-0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.05216754770006371,1,0.05216754770006371,top1_bottom1,0,0.0,2022-12-12,6,
solar_energy|commercial_space,-0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.06357985884202566,2,0.044777692592984475,top2_bottom2,1,-0.10835755143501014,2022-12-12,6,semiconductors
solar_energy|commercial_space|uranium_nuclear,-0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.045938628562619786,3,0.04943061244622641,top_half_bottom_half,2,-0.0953692410088462,2022-12-12,6,cybersecurity|semiconductors
commercial_space,-0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.022598898283259006,1,-0.022598898283259006,top1_bottom1,0,0.0,2022-12-13,6,
commercial_space|uranium_nuclear,-0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.0014906109597319639,2,-0.0014906109597319639,top2_bottom2,0,0.0,2022-12-13,6,
commercial_space|uranium_nuclear|solar_energy,-0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.009741701038632922,3,0.009741701038632922,top_half_bottom_half,0,0.0,2022-12-13,6,
commercial_space,-0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0020544898273267,1,-0.0020544898273267,top1_bottom1,0,0.0,2022-12-13,6,
commercial_space|uranium_nuclear,-0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.01406326060570301,2,0.01406326060570301,top2_bottom2,0,0.0,2022-12-13,6,
commercial_space|uranium_nuclear|solar_energy,-0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.026774336081435608,3,0.026774336081435608,top_half_bottom_half,0,0.0,2022-12-13,6,
commercial_space,-0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.006253201070619996,1,-0.006253201070619996,top1_bottom1,0,0.0,2022-12-14,6,
commercial_space|uranium_nuclear,-0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.007899048315351043,2,0.007899048315351043,top2_bottom2,0,0.0,2022-12-14,6,
commercial_space|uranium_nuclear,-0.8285714285714286,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.007899048315351043,2,0.007899048315351043,top_half_bottom_half,0,0.0,2022-12-14,6,
commercial_space,-0.9428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.02761848694877611,1,-0.02761848694877611,top1_bottom1,0,0.0,2022-12-14,6,
commercial_space|uranium_nuclear,-0.9428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.02304002835519736,2,-0.02304002835519736,top2_bottom2,0,0.0,2022-12-14,6,
commercial_space|uranium_nuclear,-0.9428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.02304002835519736,2,-0.02304002835519736,top_half_bottom_half,0,0.0,2022-12-14,6,
commercial_space,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.026842117309570535,1,-0.026842117309570535,top1_bottom1,0,0.0,2022-12-15,6,
commercial_space,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.026842117309570535,1,-0.026842117309570535,top2_bottom2,0,0.0,2022-12-15,6,
commercial_space|uranium_nuclear,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.012385887619316083,2,-0.012385887619316083,top_half_bottom_half,0,0.0,2022-12-15,6,
commercial_space,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.02473680596602601,1,-0.02473680596602601,top1_bottom1,0,0.0,2022-12-15,6,
commercial_space,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.02473680596602601,1,-0.02473680596602601,top2_bottom2,0,0.0,2022-12-15,6,
commercial_space|uranium_nuclear,-0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.015991575650193268,2,-0.015991575650193268,top_half_bottom_half,0,0.0,2022-12-15,6,
